"ONS_Code","PCV_12m","PCV_24m","Population_12m","Population_24m","Year","Quarter","Timepoint","Vaccine_Schedule","UTLA_Name"
"E06000025",95.9944751381215,93.6363636363637,724,770,"2020/2021","Q1","0","1",NA
"E06000026",95.3623188405797,96.7966573816156,690,718,"2020/2021","Q1","0","1",NA
"E06000027",94.7882736156352,94.3333333333334,307,300,"2020/2021","Q1","0","1",NA
"E06000030",96.0294117647059,91.4163090128756,680,699,"2020/2021","Q1","0","1",NA
"E06000052",92.9233361415333,92.5384615384615,1187,1300,"2020/2021","Q1","0","1",NA
"E06000054",96.8776371308017,95.4689984101749,1185,1258,"2020/2021","Q1","0","1",NA
"E10000008",95.9309494451295,94.5507246376812,1622,1725,"2020/2021","Q1","0","1",NA
"E06000059",96.505376344086,94.7302383939774,744,797,"2020/2021","Q1","0","1",NA
"E10000013",95.4174513496547,93.8470728793309,1593,1674,"2020/2021","Q1","0","1",NA
"E10000027",94.5426594926979,93.5094339622642,1301,1325,"2020/2021","Q1","0","1",NA
"E06000058",95.2662721893491,93.0803571428571,845,896,"2020/2021","Q1","0","1",NA
"E06000001",96.7741935483871,95.5056179775281,248,267,"2020/2021","Q2","1","1",NA
"E06000002",93.8947368421053,92.0081967213115,475,488,"2020/2021","Q2","1","1",NA
"E06000003",95.9302325581395,95.1566951566952,344,351,"2020/2021","Q2","1","1",NA
"E06000004",97.0802919708029,95.4379562043796,548,548,"2020/2021","Q2","1","1",NA
"E06000005",94.3775100401606,94.3521594684385,249,301,"2020/2021","Q2","1","1",NA
"E06000047",97.6065818997756,96.580547112462,1337,1316,"2020/2021","Q2","1","1",NA
"E08000021",92.6121372031662,94.25,758,800,"2020/2021","Q2","1","1",NA
"E08000022",97.7736549165121,97.4226804123711,539,582,"2020/2021","Q2","1","1",NA
"E08000023",98.4615384615385,97.4424552429668,390,391,"2020/2021","Q2","1","1",NA
"E08000024",98.7786259541985,97.5397973950796,655,691,"2020/2021","Q2","1","1",NA
"E08000037",95.2468007312614,93.5871743486974,547,499,"2020/2021","Q2","1","1",NA
"E06000057",95.5007256894049,96.5277777777778,689,720,"2020/2021","Q2","1","1",NA
"E06000006",93.4604904632153,93.8202247191011,367,356,"2020/2021","Q2","1","1",NA
"E06000007",97.5481611208406,94.8943661971831,571,568,"2020/2021","Q2","1","1",NA
"E06000008",93.2562620423892,92.156862745098,519,561,"2020/2021","Q2","1","1",NA
"E06000009",93.5926773455378,89.8520084566596,437,473,"2020/2021","Q2","1","1",NA
"E06000049",96.4360587002096,95.4736842105263,954,950,"2020/2021","Q2","1","1",NA
"E06000050",91.1255411255411,92.7672955974843,924,954,"2020/2021","Q2","1","1",NA
"E08000001",94.4444444444444,91.6135881104034,954,942,"2020/2021","Q2","1","1",NA
"E08000002",93.8958707360862,87.5,557,608,"2020/2021","Q2","1","1",NA
"E08000003",91.042430591933,87.8151260504202,1909,1904,"2020/2021","Q2","1","1",NA
"E08000004",93.3937823834197,91.2426035502959,772,845,"2020/2021","Q2","1","1",NA
"E08000005",95.5040871934605,91.497975708502,734,741,"2020/2021","Q2","1","1",NA
"E08000006",91.9724770642202,89.1978609625669,872,935,"2020/2021","Q2","1","1",NA
"E08000007",94.4792973651192,94.1311852704258,797,869,"2020/2021","Q2","1","1",NA
"E08000008",94.0780619111709,91.9246298788694,743,743,"2020/2021","Q2","1","1",NA
"E08000009",95.7654723127036,94.6166394779772,614,613,"2020/2021","Q2","1","1",NA
"E08000010",96.4664310954064,94.3646408839779,849,905,"2020/2021","Q2","1","1",NA
"E08000011",89.065606361829,86.9140625,503,512,"2020/2021","Q2","1","1",NA
"E08000012",89.1961414790997,85.3316326530612,1555,1568,"2020/2021","Q2","1","1",NA
"E08000013",89.3004115226338,88.2352941176471,486,510,"2020/2021","Q2","1","1",NA
"E08000014",90.6103286384977,89.7435897435898,639,663,"2020/2021","Q2","1","1",NA
"E08000015",94.4976076555024,93.7273823884198,836,829,"2020/2021","Q2","1","1",NA
"E10000006",96.5333333333333,96.8933669185559,1125,1191,"2020/2021","Q2","1","1",NA
"E10000017",91.2015758371635,91.0047846889952,3046,3135,"2020/2021","Q2","1","1",NA
"E06000010",94.1247002398082,91.6030534351145,834,917,"2020/2021","Q2","1","1",NA
"E06000011",96.7514124293785,96.7310549777118,708,673,"2020/2021","Q2","1","1",NA
"E06000012",95.5375253549696,96.0919540229885,493,435,"2020/2021","Q2","1","1",NA
"E06000013",94.1573033707865,91.2114014251781,445,421,"2020/2021","Q2","1","1",NA
"E06000014",94.8979591836735,92.4180327868853,490,488,"2020/2021","Q2","1","1",NA
"E08000016",96.1218836565097,95.8333333333333,722,672,"2020/2021","Q2","1","1",NA
"E08000017",92.4064171122995,90.8396946564885,935,917,"2020/2021","Q2","1","1",NA
"E08000018",95.7639939485628,96.3636363636364,661,715,"2020/2021","Q2","1","1",NA
"E08000019",93.2555123216602,93.5945273631841,1542,1608,"2020/2021","Q2","1","1",NA
"E08000032",92.332268370607,91.4484233030465,1878,1871,"2020/2021","Q2","1","1",NA
"E08000033",93.728813559322,91.1575562700965,590,622,"2020/2021","Q2","1","1",NA
"E08000034",94.7452229299363,94.9797570850202,1256,1235,"2020/2021","Q2","1","1",NA
"E08000035",92.0406435224386,91.0482921083628,2362,2547,"2020/2021","Q2","1","1",NA
"E08000036",95.5045871559633,95.3296703296703,1090,1092,"2020/2021","Q2","1","1",NA
"E10000023",93.7592867756315,93.2357043235704,1346,1434,"2020/2021","Q2","1","1",NA
"E06000015",92.7144535840188,89.5033860045147,851,886,"2020/2021","Q2","1","1",NA
"E06000016",92.8866832092639,89.3401015228426,1209,1182,"2020/2021","Q2","1","1",NA
"E06000017",93.9024390243902,96.1538461538462,82,78,"2020/2021","Q2","1","1",NA
"E06000018",93.3165547776355,89.4184938036225,812,1049,"2020/2021","Q2","1","1",NA
"E10000007",95.8049292081804,94.593147751606,1907,1868,"2020/2021","Q2","1","1",NA
"E10000018",97.384529771842,96.0461285008237,1797,1821,"2020/2021","Q2","1","1",NA
"E10000019",92.6610644257703,91.3398692810457,1785,1836,"2020/2021","Q2","1","1",NA
"E10000021",94.5288753799392,92.4012158054711,2303,2303,"2020/2021","Q2","1","1",NA
"E10000024",95.5752212389381,92.7873429502094,2034,2149,"2020/2021","Q2","1","1",NA
"E06000019",96.3235294117647,93.0715935334873,408,433,"2020/2021","Q2","1","1",NA
"E06000020",95.0266429840142,89.0310786106033,563,547,"2020/2021","Q2","1","1",NA
"E06000021",94.988344988345,93.4806629834254,858,905,"2020/2021","Q2","1","1",NA
"E06000051",95.4415954415954,95.5072463768116,702,690,"2020/2021","Q2","1","1",NA
"E08000025",81.3537675606641,82.4981486052827,3915,4051,"2020/2021","Q2","1","1",NA
"E08000026",91.7089678510998,90.8786610878661,1182,1195,"2020/2021","Q2","1","1",NA
"E08000027",94.0854326396495,94.5102260495156,913,929,"2020/2021","Q2","1","1",NA
"E08000028",85.4092526690392,86.6024518388792,1124,1142,"2020/2021","Q2","1","1",NA
"E08000029",90.4065040650407,89.8305084745763,615,590,"2020/2021","Q2","1","1",NA
"E08000030",90.8173562058527,90.3553299492386,991,985,"2020/2021","Q2","1","1",NA
"E08000031",87.6325088339223,88.6682242990654,849,856,"2020/2021","Q2","1","1",NA
"E10000028",95.8295964125561,94.1422594142259,2230,2151,"2020/2021","Q2","1","1",NA
"E10000031",94.7403024326101,94.4512946979038,1521,1622,"2020/2021","Q2","1","1",NA
"E10000034",95.2908587257618,93.1950745301361,1444,1543,"2020/2021","Q2","1","1",NA
"E06000031",89.051094890511,88.623595505618,685,712,"2020/2021","Q2","1","1",NA
"E06000032",90.4869762174405,85.4505971769816,883,921,"2020/2021","Q2","1","1",NA
"E06000033",94.1532258064516,91.2350597609562,496,502,"2020/2021","Q2","1","1",NA
"E06000034",93.2926829268293,94.2766295707472,656,629,"2020/2021","Q2","1","1",NA
"E06000055",95.1492537313433,93.4744268077601,536,567,"2020/2021","Q2","1","1",NA
"E06000056",95.2205882352941,94.3016759776536,816,895,"2020/2021","Q2","1","1",NA
"E10000003",95.2846463484761,94.2004504504505,1739,1776,"2020/2021","Q2","1","1",NA
"E10000012",94.5205479452055,93.9344643272136,4161,4303,"2020/2021","Q2","1","1",NA
"E10000015",92.3142370958593,90.2404921700224,3526,3576,"2020/2021","Q2","1","1",NA
"E10000020",95.4829408938011,94.7677041046459,2081,2217,"2020/2021","Q2","1","1",NA
"E10000029",95.5532027527793,95.5984970477724,1889,1863,"2020/2021","Q2","1","1",NA
"E09000002",86.8621064060804,82.2869955156951,921,892,"2020/2021","Q2","1","1",NA
"E09000003",89.4817073170732,83.5205992509363,1312,1335,"2020/2021","Q2","1","1",NA
"E09000004",89.0445859872611,86.272040302267,785,794,"2020/2021","Q2","1","1",NA
"E09000005",86.615515771526,81.1855670103093,1173,1164,"2020/2021","Q2","1","1",NA
"E09000006",91.4767096134787,88.9952153110048,1009,1045,"2020/2021","Q2","1","1",NA
"E09000007",82.5421133231241,75.7532281205165,653,697,"2020/2021","Q2","1","1",NA
"E09000008",88.9056603773585,82.3665893271462,1325,1293,"2020/2021","Q2","1","1",NA
"E09000009",92.5496688741722,83.2066869300912,1208,1316,"2020/2021","Q2","1","1",NA
"E09000010",86.6960352422908,77.0588235294118,1135,1190,"2020/2021","Q2","1","1",NA
"E09000011",88.0268199233717,82.1153846153846,1044,1040,"2020/2021","Q2","1","1",NA
"E09000012",71.3758079409049,72.0299345182414,1083,1069,"2020/2021","Q2","1","1",NA
"E09000013",84.0501792114695,78.5984848484848,558,528,"2020/2021","Q2","1","1",NA
"E09000014",85.1393188854489,79.8126951092612,969,961,"2020/2021","Q2","1","1",NA
"E09000015",84.4419391206313,80.2036199095023,887,884,"2020/2021","Q2","1","1",NA
"E09000016",92.174913693901,88.9887640449438,869,890,"2020/2021","Q2","1","1",NA
"E09000017",89.7584541062802,84.6307385229541,1035,1002,"2020/2021","Q2","1","1",NA
"E09000018",89.6024464831804,82.6130653266332,981,995,"2020/2021","Q2","1","1",NA
"E09000019",88.2621951219512,81.6568047337278,656,676,"2020/2021","Q2","1","1",NA
"E09000020",80.1065719360569,73.2838589981447,563,539,"2020/2021","Q2","1","1",NA
"E09000021",91.710758377425,88.1326352530541,567,573,"2020/2021","Q2","1","1",NA
"E09000022",84.7764034253092,82.6046511627907,1051,1075,"2020/2021","Q2","1","1",NA
"E09000023",87.4777975133215,82.6408125577101,1126,1083,"2020/2021","Q2","1","1",NA
"E09000024",90.2476780185759,85.2512155591572,646,617,"2020/2021","Q2","1","1",NA
"E09000025",87.8498293515358,83.6021505376344,1465,1488,"2020/2021","Q2","1","1",NA
"E09000026",88.6825817860301,83.901192504259,1131,1174,"2020/2021","Q2","1","1",NA
"E09000027",90.8592321755027,87.8980891719745,547,628,"2020/2021","Q2","1","1",NA
"E09000028",79.4871794871795,81.4389989572471,975,959,"2020/2021","Q2","1","1",NA
"E09000029",91.9298245614035,90.3633491311216,570,633,"2020/2021","Q2","1","1",NA
"E09000030",91.5068493150685,86.3849765258216,1095,1065,"2020/2021","Q2","1","1",NA
"E09000031",88.4545454545455,83.868169991327,1100,1153,"2020/2021","Q2","1","1",NA
"E09000032",93.3458294283036,86.7149758454106,1067,1242,"2020/2021","Q2","1","1",NA
"E09000033",78.3080260303688,73.767258382643,461,507,"2020/2021","Q2","1","1",NA
"E06000035",92.4803591470258,89.6130346232179,891,982,"2020/2021","Q2","1","1",NA
"E06000036",95.4545454545454,95.3246753246753,352,385,"2020/2021","Q2","1","1",NA
"E06000037",93.048128342246,95.0520833333333,374,384,"2020/2021","Q2","1","1",NA
"E06000038",92.7325581395349,93.1714719271624,688,659,"2020/2021","Q2","1","1",NA
"E06000039",93.0973451327434,90.1234567901235,565,648,"2020/2021","Q2","1","1",NA
"E06000040",95.3316953316953,93.1662870159453,407,439,"2020/2021","Q2","1","1",NA
"E06000041",94.269340974212,94.6291560102302,349,391,"2020/2021","Q2","1","1",NA
"E06000042",95.356738391846,93.2254802831143,883,989,"2020/2021","Q2","1","1",NA
"E06000043",93.1192660550459,86.634460547504,654,621,"2020/2021","Q2","1","1",NA
"E06000044",96.0330578512397,95.1666666666667,605,600,"2020/2021","Q2","1","1",NA
"E06000045",95.5958549222798,93.9393939393939,772,825,"2020/2021","Q2","1","1",NA
"E06000046",91.1196911196911,86.8167202572347,259,311,"2020/2021","Q2","1","1",NA
"E10000002",93.4811827956989,94.3989930774072,1488,1589,"2020/2021","Q2","1","1",NA
"E10000011",93.9830508474576,93.476465730801,1180,1211,"2020/2021","Q2","1","1",NA
"E10000014",94.8231233822261,97.6386600768808,3477,3642,"2020/2021","Q2","1","1",NA
"E10000016",93.0222020842773,91.0954375137756,4414,4537,"2020/2021","Q2","1","1",NA
"E10000025",92.7514037774375,94.0695296523517,1959,1956,"2020/2021","Q2","1","1",NA
"E10000030",90.0778210116732,91.8195488721805,3084,3325,"2020/2021","Q2","1","1",NA
"E10000032",95.9265890778872,94.515852613539,2234,2334,"2020/2021","Q2","1","1",NA
"E06000022",94.7939262472885,94.9339207048458,461,454,"2020/2021","Q2","1","1",NA
"E06000023",93.3518005540166,88.1806108897742,1444,1506,"2020/2021","Q2","1","1",NA
"E06000024",96.3436928702011,95.1438848920863,547,556,"2020/2021","Q2","1","1",NA
"E06000025",97.3856209150327,94.201030927835,765,776,"2020/2021","Q2","1","1",NA
"E06000026",95.5801104972376,95.3488372093023,724,731,"2020/2021","Q2","1","1",NA
"E06000027",95.5414012738854,93.0232558139535,314,344,"2020/2021","Q2","1","1",NA
"E06000030",92.7083333333333,92.4242424242424,672,660,"2020/2021","Q2","1","1",NA
"E06000052",91.9621749408983,93.3656957928803,1269,1236,"2020/2021","Q2","1","1",NA
"E06000054",96.6156325543916,96.0556844547564,1241,1293,"2020/2021","Q2","1","1",NA
"E10000008",95.5596107055961,94.3728018757327,1644,1706,"2020/2021","Q2","1","1",NA
"E06000059",95.8456973293769,94.9720670391062,674,716,"2020/2021","Q2","1","1",NA
"E10000013",95.1409718056389,94.7214076246334,1667,1705,"2020/2021","Q2","1","1",NA
"E10000027",94.4954128440367,91.3669064748201,1417,1390,"2020/2021","Q2","1","1",NA
"E06000058",94.4963655244029,92.1195652173913,963,1104,"2020/2021","Q2","1","1",NA
"E06000001",93.5185185185185,95.0354609929078,216,282,"2020/2021","Q3","2","1",NA
"E06000002",90.293453724605,91.6483516483517,443,455,"2020/2021","Q3","2","1",NA
"E06000003",94.4927536231884,94.8275862068966,345,348,"2020/2021","Q3","2","1",NA
"E06000004",94.9392712550607,95.7328385899815,494,539,"2020/2021","Q3","2","1",NA
"E06000005",92.057761732852,94.5848375451263,277,277,"2020/2021","Q3","2","1",NA
"E06000047",97.4471830985916,97.1698113207547,1136,1272,"2020/2021","Q3","2","1",NA
"E08000021",91.4985590778098,93.3583959899749,694,798,"2020/2021","Q3","2","1",NA
"E08000022",97,96.6777408637874,500,602,"2020/2021","Q3","2","1",NA
"E08000023",97.8723404255319,95.5882352941177,376,408,"2020/2021","Q3","2","1",NA
"E08000024",98.1636060100167,98.7878787878788,599,660,"2020/2021","Q3","2","1",NA
"E08000037",94.5887445887446,96.2962962962963,462,486,"2020/2021","Q3","2","1",NA
"E06000057",92.3766816143498,95.0255102040816,669,784,"2020/2021","Q3","2","1",NA
"E06000006",91.5697674418605,90.1785714285714,344,336,"2020/2021","Q3","2","1",NA
"E06000007",95.2475247524752,93.1777378815081,505,557,"2020/2021","Q3","2","1",NA
"E06000008",90.1185770750988,92.96875,506,512,"2020/2021","Q3","2","1",NA
"E06000009",94.5626477541371,90.9512761020882,423,431,"2020/2021","Q3","2","1",NA
"E06000049",94.5066124109868,93.8553022794846,983,1009,"2020/2021","Q3","2","1",NA
"E06000050",94.9943117178612,94.3980929678188,879,839,"2020/2021","Q3","2","1",NA
"E08000001",91.7808219178082,94.5235487404162,949,913,"2020/2021","Q3","2","1",NA
"E08000002",87.7669902912621,90.5263157894737,515,570,"2020/2021","Q3","2","1",NA
"E08000003",87.6659292035398,87.2804683342203,1808,1879,"2020/2021","Q3","2","1",NA
"E08000004",90.0259067357513,90.2810304449649,772,854,"2020/2021","Q3","2","1",NA
"E08000005",91.8881118881119,90.7142857142857,715,700,"2020/2021","Q3","2","1",NA
"E08000006",86.9714285714286,90.4046242774566,875,865,"2020/2021","Q3","2","1",NA
"E08000007",93.4523809523809,93.5714285714286,840,840,"2020/2021","Q3","2","1",NA
"E08000008",91.5605095541401,94.1538461538462,628,650,"2020/2021","Q3","2","1",NA
"E08000009",94.4642857142857,93.841642228739,560,682,"2020/2021","Q3","2","1",NA
"E08000010",94.6933962264151,95.4117647058824,848,850,"2020/2021","Q3","2","1",NA
"E08000011",86.4693446088795,82.3529411764706,473,493,"2020/2021","Q3","2","1",NA
"E08000012",87.7637130801688,85.5167873601053,1422,1519,"2020/2021","Q3","2","1",NA
"E08000013",89.0625,91.8968692449356,448,543,"2020/2021","Q3","2","1",NA
"E08000014",90.893760539629,88.785046728972,593,642,"2020/2021","Q3","2","1",NA
"E08000015",92.9411764705882,93.2203389830508,765,826,"2020/2021","Q3","2","1",NA
"E10000006",94.952380952381,96.6086956521739,1050,1150,"2020/2021","Q3","2","1",NA
"E10000017",89.124487004104,88.3951406649616,2924,3128,"2020/2021","Q3","2","1",NA
"E06000010",94.5626477541371,91.5676959619953,846,842,"2020/2021","Q3","2","1",NA
"E06000011",95.9612277867528,96.7889908256881,619,654,"2020/2021","Q3","2","1",NA
"E06000012",95.1807228915663,96.2529274004684,415,427,"2020/2021","Q3","2","1",NA
"E06000013",89.6805896805897,92.9705215419501,407,441,"2020/2021","Q3","2","1",NA
"E06000014",95.5334987593052,94.0573770491803,403,488,"2020/2021","Q3","2","1",NA
"E08000016",95.7300275482094,93.974175035868,726,697,"2020/2021","Q3","2","1",NA
"E08000017",90.3981264637002,90.4368358913814,854,847,"2020/2021","Q3","2","1",NA
"E08000018",96.9914040114613,97.0994475138122,698,724,"2020/2021","Q3","2","1",NA
"E08000019",91.7743031951054,93.4640522875817,1471,1530,"2020/2021","Q3","2","1",NA
"E08000032",89.4466628636623,88.5263157894737,1753,1900,"2020/2021","Q3","2","1",NA
"E08000033",89.068100358423,89.9115044247788,558,565,"2020/2021","Q3","2","1",NA
"E08000034",93.3333333333333,94.0322580645161,1215,1240,"2020/2021","Q3","2","1",NA
"E08000035",89.8030634573304,89.1260571888844,2285,2483,"2020/2021","Q3","2","1",NA
"E08000036",95.1292246520875,95.2569169960474,1006,1012,"2020/2021","Q3","2","1",NA
"E10000023",95.1585976627713,93.4351145038168,1198,1310,"2020/2021","Q3","2","1",NA
"E06000015",89.2347600518807,88.7292817679558,771,905,"2020/2021","Q3","2","1",NA
"E06000016",92.3005565862709,91.0698496905394,1078,1131,"2020/2021","Q3","2","1",NA
"E06000017",90.3225806451613,96.7032967032967,62,91,"2020/2021","Q3","2","1",NA
"E06000018",87.3239436619718,86.1111111111111,923,972,"2020/2021","Q3","2","1",NA
"E10000007",93.4617629889084,95.3286257468767,1713,1841,"2020/2021","Q3","2","1",NA
"E10000018",96.3755199049317,96.5836711059641,1683,1727,"2020/2021","Q3","2","1",NA
"E10000019",92.116434202547,90.1612006670373,1649,1799,"2020/2021","Q3","2","1",NA
"E10000021",94.449715370019,91.9778699861688,2108,2169,"2020/2021","Q3","2","1",NA
"E10000024",94.3473792394656,92.2850122850123,1946,2035,"2020/2021","Q3","2","1",NA
"E06000019",93.0591259640103,91.75,389,400,"2020/2021","Q3","2","1",NA
"E06000020",94.2084942084942,86.8852459016394,518,549,"2020/2021","Q3","2","1",NA
"E06000021",93.0205949656751,92.239467849224,874,902,"2020/2021","Q3","2","1",NA
"E06000051",96.4809384164223,94.0443213296399,682,722,"2020/2021","Q3","2","1",NA
"E08000025",85.9166011014949,84.6327400350965,3813,3989,"2020/2021","Q3","2","1",NA
"E08000026",91.609756097561,89.2920353982301,1025,1130,"2020/2021","Q3","2","1",NA
"E08000027",93.5406698564593,93.224043715847,836,915,"2020/2021","Q3","2","1",NA
"E08000028",85.0860420650096,86.6666666666667,1046,1110,"2020/2021","Q3","2","1",NA
"E08000029",90.1610017889088,94.0663176265271,559,573,"2020/2021","Q3","2","1",NA
"E08000030",90.6666666666667,91.2663755458515,900,916,"2020/2021","Q3","2","1",NA
"E08000031",88.4967320261438,86.3799283154122,765,837,"2020/2021","Q3","2","1",NA
"E10000028",93.4619002822201,93.684710351377,2126,2106,"2020/2021","Q3","2","1",NA
"E10000031",93.9834024896266,92.8811282740094,1446,1489,"2020/2021","Q3","2","1",NA
"E10000034",93.6138241923366,93.0727023319616,1331,1458,"2020/2021","Q3","2","1",NA
"E06000031",87.2340425531915,87.308868501529,658,654,"2020/2021","Q3","2","1",NA
"E06000032",87.1501272264631,85.1981351981352,786,858,"2020/2021","Q3","2","1",NA
