ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E06000059,95.6,95.4,929,934,2016/2017,Q3,2,0
E06000057,94.1,93.9,813,739,2016/2017,Q3,2,0
E08000037,92.8,94.8,554,614,2016/2017,Q3,2,0
E06000046,83.6,84.1,286,339,2016/2017,Q4,3,0
E10000014,94.2,92.8,3512,3592,2016/2017,Q4,3,0
E06000044,96.2,94.3,638,662,2016/2017,Q4,3,0
E06000045,94.9,95.4,780,802,2016/2017,Q4,3,0
E09000007,87.1,73.1,644,558,2016/2017,Q4,3,0
E09000011,89.3,82.5,1141,1094,2016/2017,Q4,3,0
E09000012,76.2,74.3,1021,986,2016/2017,Q4,3,0
E09000013,87.2,71.2,561,511,2016/2017,Q4,3,0
E09000019,91.8,81.5,562,572,2016/2017,Q4,3,0
E09000020,76.4,66.2,512,485,2016/2017,Q4,3,0
E09000022,88.7,83.2,1033,1117,2016/2017,Q4,3,0
E09000023,91.4,84,1197,1055,2016/2017,Q4,3,0
E09000028,91.9,89.2,1008,1030,2016/2017,Q4,3,0
E09000030,95,91.9,976,997,2016/2017,Q4,3,0
E09000032,90.8,83.5,1184,1166,2016/2017,Q4,3,0
E09000033,77.5,66.8,610,603,2016/2017,Q4,3,0
E09000002,89.7,86.3,902,888,2016/2017,Q4,3,0
E09000003,90.8,84,1218,1159,2016/2017,Q4,3,0
E09000004,92.3,88.2,730,779,2016/2017,Q4,3,0
E09000005,91.6,85,1128,1120,2016/2017,Q4,3,0
E09000006,88.7,80.8,1050,1017,2016/2017,Q4,3,0
E09000008,86.4,80.8,1392,1381,2016/2017,Q4,3,0
E09000009,91,83.6,1239,1224,2016/2017,Q4,3,0
E09000010,89.7,85.4,1115,1065,2016/2017,Q4,3,0
E09000014,89.8,85.5,1006,897,2016/2017,Q4,3,0
E09000015,90.3,86.8,848,817,2016/2017,Q4,3,0
E09000016,93.5,91.9,861,802,2016/2017,Q4,3,0
E09000017,89.4,79.5,972,987,2016/2017,Q4,3,0
E09000018,89,75.9,1010,1098,2016/2017,Q4,3,0
E09000021,95.2,89.9,598,624,2016/2017,Q4,3,0
E09000024,93.6,88.5,637,694,2016/2017,Q4,3,0
E09000025,88.3,87,1355,1313,2016/2017,Q4,3,0
E09000026,93.3,90.5,1052,1129,2016/2017,Q4,3,0
E09000027,75.3,73.5,635,686,2016/2017,Q4,3,0
E09000029,93.6,88.7,592,645,2016/2017,Q4,3,0
E09000031,86.6,77.3,973,1054,2016/2017,Q4,3,0
E06000011,96.6,96,709,679,2016/2017,Q4,3,0
E06000010,96.3,94.4,876,879,2016/2017,Q4,3,0
E06000012,96.6,97,440,528,2016/2017,Q4,3,0
E06000013,96.2,94.8,393,461,2016/2017,Q4,3,0
E10000023,96.4,94.6,1267,1271,2016/2017,Q4,3,0
E06000014,94.8,94.4,496,466,2016/2017,Q4,3,0
E08000016,96.1,97.1,699,683,2016/2017,Q4,3,0
E08000017,93.4,93.5,847,864,2016/2017,Q4,3,0
E08000018,96.6,93.8,729,678,2016/2017,Q4,3,0
E08000019,93.4,92.3,1572,1599,2016/2017,Q4,3,0
E08000032,95.1,92.7,1928,1904,2016/2017,Q4,3,0
E08000033,95.3,93.7,593,583,2016/2017,Q4,3,0
E08000034,95.2,95.9,1283,1292,2016/2017,Q4,3,0
E08000035,95.2,94.5,2496,2416,2016/2017,Q4,3,0
E08000036,95.8,95.6,982,1024,2016/2017,Q4,3,0
E08000001,97.2,97.6,889,927,2016/2017,Q4,3,0
E08000002,92.6,89.3,633,588,2016/2017,Q4,3,0
E08000003,93,90.7,1879,1907,2016/2017,Q4,3,0
E08000004,96.7,94.2,815,821,2016/2017,Q4,3,0
E08000005,96.2,94.5,715,689,2016/2017,Q4,3,0
E08000006,93,95.4,908,788,2016/2017,Q4,3,0
E08000007,94.6,90.3,863,816,2016/2017,Q4,3,0
E08000008,97.1,95.9,695,712,2016/2017,Q4,3,0
E08000009,96.5,95.4,630,631,2016/2017,Q4,3,0
E08000010,95.7,94.6,828,865,2016/2017,Q4,3,0
E10000017,86.3,89.6,3172,3125,2016/2017,Q4,3,0
E06000008,93.9,90.4,558,532,2016/2017,Q4,3,0
E06000009,94.2,91.3,452,449,2016/2017,Q4,3,0
E06000001,94,92.4,266,262,2016/2017,Q4,3,0
E06000002,94.4,95,449,483,2016/2017,Q4,3,0
E06000003,95.8,95.8,307,381,2016/2017,Q4,3,0
E06000004,95.6,94.8,520,580,2016/2017,Q4,3,0
E06000047,97.5,97.7,1267,1318,2016/2017,Q4,3,0
E06000005,95.6,95.7,296,301,2016/2017,Q4,3,0
E10000006,95.6,96.3,1191,1157,2016/2017,Q4,3,0
E08000021,94.6,94.9,856,740,2016/2017,Q4,3,0
E08000022,98.3,95.7,541,489,2016/2017,Q4,3,0
E08000023,99.3,93.7,412,394,2016/2017,Q4,3,0
E08000024,98.5,96.1,724,686,2016/2017,Q4,3,0
E08000015,96.1,94.1,822,847,2016/2017,Q4,3,0
E06000007,95.9,95.3,582,620,2016/2017,Q4,3,0
E06000049,94.7,93.4,969,922,2016/2017,Q4,3,0
E06000050,96.7,95,896,924,2016/2017,Q4,3,0
E08000011,93.5,92.9,449,468,2016/2017,Q4,3,0
E08000012,94.7,94,1439,1460,2016/2017,Q4,3,0
E08000014,94.4,90.4,657,700,2016/2017,Q4,3,0
E08000013,93,88.9,512,494,2016/2017,Q4,3,0
E06000006,94.9,95.9,393,339,2016/2017,Q4,3,0
E10000007,95.7,96.9,1892,1886,2016/2017,Q4,3,0
E06000015,92.4,90.3,845,845,2016/2017,Q4,3,0
E10000024,96.1,94.1,2001,2093,2016/2017,Q4,3,0
E06000018,92.7,88.4,1068,1046,2016/2017,Q4,3,0
E10000028,96.7,94.2,2079,2051,2016/2017,Q4,3,0
E06000021,94.9,94.4,874,841,2016/2017,Q4,3,0
E06000051,95.9,97,739,666,2016/2017,Q4,3,0
E06000020,96,94.4,506,504,2016/2017,Q4,3,0
E10000031,95.8,96.1,1345,1343,2016/2017,Q4,3,0
E08000026,93.8,95.1,992,989,2016/2017,Q4,3,0
E06000019,96.8,96.6,405,417,2016/2017,Q4,3,0
E10000034,94.2,93.4,1452,1418,2016/2017,Q4,3,0
E08000025,89.6,86.9,4300,4220,2016/2017,Q4,3,0
E08000027,96.5,95.5,960,906,2016/2017,Q4,3,0
E08000028,92.5,91.4,1038,1040,2016/2017,Q4,3,0
E08000029,93.9,94.7,525,546,2016/2017,Q4,3,0
E08000030,95.1,94.2,885,901,2016/2017,Q4,3,0
E08000031,93.8,94.4,824,781,2016/2017,Q4,3,0
E10000021,95.2,93.5,2183,2239,2016/2017,Q4,3,0
E10000015,95.1,95.5,3552,3610,2016/2017,Q4,3,0
E06000032,90.6,87.4,915,878,2016/2017,Q4,3,0
E06000042,97,94.9,913,984,2016/2017,Q4,3,0
E06000055,95.6,93.9,525,522,2016/2017,Q4,3,0
E06000056,96.6,95.3,799,772,2016/2017,Q4,3,0
E10000019,95.5,91.7,2017,1998,2016/2017,Q4,3,0
E10000018,96.8,97,1789,1716,2016/2017,Q4,3,0
E06000016,95.7,94.2,1194,1234,2016/2017,Q4,3,0
E06000017,95.8,95.1,96,81,2016/2017,Q4,3,0
E10000020,95.9,95.6,2203,2213,2016/2017,Q4,3,0
E10000029,94.6,94.6,1911,1905,2016/2017,Q4,3,0
E10000003,95.2,93,1776,1833,2016/2017,Q4,3,0
E06000031,94.2,90.8,794,754,2016/2017,Q4,3,0
E10000012,94.6,94.4,4156,4062,2016/2017,Q4,3,0
E06000033,91.1,94,573,497,2016/2017,Q4,3,0
E06000034,92.5,91.3,614,622,2016/2017,Q4,3,0
E10000027,95.2,95.3,1302,1396,2016/2017,Q4,3,0
E06000023,93.6,89.9,1488,1438,2016/2017,Q4,3,0
E06000024,95.6,94.2,568,555,2016/2017,Q4,3,0
E06000025,95.3,93.1,773,742,2016/2017,Q4,3,0
E06000052,94.2,92.7,1293,1319,2016/2017,Q4,3,0
E10000008,92,92.1,1769,1726,2016/2017,Q4,3,0
E06000026,96.9,95.7,762,746,2016/2017,Q4,3,0
E06000027,94.9,96.6,355,348,2016/2017,Q4,3,0
E10000016,90.3,90.6,4326,4323,2016/2017,Q4,3,0
E06000035,89.7,86.1,958,906,2016/2017,Q4,3,0
E10000030,89.1,88.6,3315,3351,2016/2017,Q4,3,0
E10000032,96,93.3,2206,2252,2016/2017,Q4,3,0
E10000011,93,92.9,1338,1301,2016/2017,Q4,3,0
E06000043,92.2,89.5,714,752,2016/2017,Q4,3,0
E06000054,95.6,93.5,1264,1254,2016/2017,Q4,3,0
E06000030,95.5,94.3,671,723,2016/2017,Q4,3,0
E10000013,95.2,91.9,1710,1661,2016/2017,Q4,3,0
E06000022,96.5,95.5,455,421,2016/2017,Q4,3,0
E10000025,95.8,95,1835,1914,2016/2017,Q4,3,0
E10000002,95,94.1,1533,1538,2016/2017,Q4,3,0
E06000036,95.7,89.6,347,346,2016/2017,Q4,3,0
E06000037,92.1,93.8,407,402,2016/2017,Q4,3,0
E06000038,90,84.8,749,682,2016/2017,Q4,3,0
E06000039,91.2,83.1,591,574,2016/2017,Q4,3,0
E06000040,95.4,88.9,413,434,2016/2017,Q4,3,0
E06000041,92.3,91.4,389,337,2016/2017,Q4,3,0
E06000059,96.1,96.6,881,888,2016/2017,Q4,3,0
E06000057,93.7,90.2,710,726,2016/2017,Q4,3,0
E08000037,94.3,95.9,575,535,2016/2017,Q4,3,0
