ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E10000032,93.4,93.8,2242,2361,2014/2015,Q3,2,0
E06000022,96.2,92.8,502,475,2014/2015,Q3,2,0
E06000023,95.1,91.3,1563,1651,2014/2015,Q3,2,0
E06000024,96.6,94.1,506,630,2014/2015,Q3,2,0
E06000025,98.3,96.4,770,813,2014/2015,Q3,2,0
E06000026,98.1,97.1,805,807,2014/2015,Q3,2,0
E06000027,95.5,95.7,403,398,2014/2015,Q3,2,0
E06000030,96.8,94.7,716,775,2014/2015,Q3,2,0
E06000052,92.8,91.2,1304,1458,2014/2015,Q3,2,0
E06000054,97.6,95.5,1321,1425,2014/2015,Q3,2,0
E10000008,96.3,95,1807,1918,2014/2015,Q3,2,0
E10000013,95.5,94.1,1659,1785,2014/2015,Q3,2,0
E10000027,95.6,94.5,1397,1430,2014/2015,Q3,2,0
E06000057,97.2,94.9,759,798,2014/2015,Q3,2,0
E08000037,95.4,91.1,584,609,2014/2015,Q3,2,0
E06000059,96.4,95.8,858,937,2014/2015,Q3,2,0
E06000001,93.8,89.6,259,231,2014/2015,Q4,3,0
E06000002,94.5,91.1,505,461,2014/2015,Q4,3,0
E06000003,94.6,93.1,316,391,2014/2015,Q4,3,0
E06000004,94,92.9,553,605,2014/2015,Q4,3,0
E06000005,94.8,98.6,271,282,2014/2015,Q4,3,0
E06000047,97.3,99.2,1371,1316,2014/2015,Q4,3,0
E08000021,92.4,93.8,773,812,2014/2015,Q4,3,0
E08000022,98.8,96.9,583,572,2014/2015,Q4,3,0
E08000023,99.2,98.5,399,405,2014/2015,Q4,3,0
E08000024,98.3,97,727,707,2014/2015,Q4,3,0
E06000006,95.1,94.3,345,388,2014/2015,Q4,3,0
E06000007,95.8,94.4,594,589,2014/2015,Q4,3,0
E06000008,91.8,91.5,490,552,2014/2015,Q4,3,0
E06000009,93.8,93.7,404,395,2014/2015,Q4,3,0
E06000049,97.5,93.4,964,927,2014/2015,Q4,3,0
E06000050,96.5,93.6,893,856,2014/2015,Q4,3,0
E08000001,96.2,95.6,936,939,2014/2015,Q4,3,0
E08000002,92.4,94.2,568,642,2014/2015,Q4,3,0
E08000003,90.5,86.9,1698,1858,2014/2015,Q4,3,0
E08000004,96.9,95.8,810,872,2014/2015,Q4,3,0
E08000005,94.8,95.1,673,768,2014/2015,Q4,3,0
E08000006,94.9,96,850,870,2014/2015,Q4,3,0
E08000007,94.8,91.9,845,780,2014/2015,Q4,3,0
E08000008,95.4,92.8,658,638,2014/2015,Q4,3,0
E08000009,97.1,96.2,645,627,2014/2015,Q4,3,0
E08000010,96.5,95.3,864,810,2014/2015,Q4,3,0
E08000011,84,91.3,489,483,2014/2015,Q4,3,0
E08000012,94.9,93.8,1366,1324,2014/2015,Q4,3,0
E08000013,93.4,93.1,482,521,2014/2015,Q4,3,0
E08000014,94.8,93.1,651,651,2014/2015,Q4,3,0
E08000015,95.8,96.6,813,864,2014/2015,Q4,3,0
E10000006,97.2,96.3,1165,1193,2014/2015,Q4,3,0
E10000017,90,88.9,3032,3100,2014/2015,Q4,3,0
E06000010,96.2,95.5,891,962,2014/2015,Q4,3,0
E06000011,96.9,95.3,650,681,2014/2015,Q4,3,0
E06000012,97.2,97.5,465,477,2014/2015,Q4,3,0
E06000013,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E06000014,95.2,94.4,499,486,2014/2015,Q4,3,0
E08000016,96.8,96.5,729,775,2014/2015,Q4,3,0
E08000017,93.8,94.1,872,904,2014/2015,Q4,3,0
E08000018,97.2,92.9,778,723,2014/2015,Q4,3,0
E08000019,93.4,90,1596,1643,2014/2015,Q4,3,0
E08000032,95,95.3,1994,1915,2014/2015,Q4,3,0
E08000033,95.7,96.7,610,598,2014/2015,Q4,3,0
E08000034,96.6,96.8,1227,1325,2014/2015,Q4,3,0
E08000035,95.2,95.6,2480,2459,2014/2015,Q4,3,0
E08000036,97.3,95,973,1023,2014/2015,Q4,3,0
E10000023,95.8,95.4,1321,1325,2014/2015,Q4,3,0
E06000015,95.1,92.5,943,906,2014/2015,Q4,3,0
E06000016,95.6,95.6,1237,1215,2014/2015,Q4,3,0
E06000017,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E06000018,93.3,91.6,1063,1070,2014/2015,Q4,3,0
E10000007,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000018,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000019,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000021,97.4,97.7,2048,2152,2014/2015,Q4,3,0
E10000024,94,91.4,1309,1375,2014/2015,Q4,3,0
E06000019,91.9,93.3,422,478,2014/2015,Q4,3,0
E06000020,96.7,94.2,514,549,2014/2015,Q4,3,0
E06000021,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E06000051,97.9,95.3,700,705,2014/2015,Q4,3,0
E08000025,91.4,89.8,4052,4290,2014/2015,Q4,3,0
E08000026,96.9,97.7,1115,1051,2014/2015,Q4,3,0
E08000027,98.3,98.2,868,879,2014/2015,Q4,3,0
E08000028,90.9,88.8,1092,1201,2014/2015,Q4,3,0
E08000029,95.5,94.1,665,641,2014/2015,Q4,3,0
E08000030,97,98.8,881,835,2014/2015,Q4,3,0
E08000031,91.5,90.5,871,854,2014/2015,Q4,3,0
E10000028,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000031,96.6,97.9,1344,1460,2014/2015,Q4,3,0
E10000034,95.1,95.1,1439,1500,2014/2015,Q4,3,0
E06000031,94.8,93.7,736,805,2014/2015,Q4,3,0
E06000032,92.2,89.9,855,834,2014/2015,Q4,3,0
E06000033,95.3,94.1,528,492,2014/2015,Q4,3,0
E06000034,95.8,93.9,566,537,2014/2015,Q4,3,0
E06000055,97,94.3,566,559,2014/2015,Q4,3,0
E06000056,95.1,95.6,798,864,2014/2015,Q4,3,0
E10000003,94.6,91.6,1784,1878,2014/2015,Q4,3,0
E10000012,96.4,95.1,4046,4016,2014/2015,Q4,3,0
E10000015,97,96,3590,3622,2014/2015,Q4,3,0
E10000020,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000029,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E09000002,91,88,869,957,2014/2015,Q4,3,0
E09000003,80.7,75.400000000000006,1386,1364,2014/2015,Q4,3,0
E09000004,94.2,85.4,725,733,2014/2015,Q4,3,0
E09000005,92.5,85.8,1160,1170,2014/2015,Q4,3,0
E09000006,93.9,88.7,1044,1009,2014/2015,Q4,3,0
E09000007,90.7,84.7,592,640,2014/2015,Q4,3,0
E09000008,90.6,86,1344,1301,2014/2015,Q4,3,0
E09000009,82.8,81.900000000000006,1259,1397,2014/2015,Q4,3,0
E09000010,89.7,85.4,1068,1062,2014/2015,Q4,3,0
E09000011,90.8,88.7,1153,1114,2014/2015,Q4,3,0
E09000012,86.4,89.5,1025,1031,2014/2015,Q4,3,0
E09000013,84.4,76,583,601,2014/2015,Q4,3,0
E09000014,90,85.5,926,903,2014/2015,Q4,3,0
E09000015,93.6,85.7,746,767,2014/2015,Q4,3,0
E09000016,97.2,91.9,813,776,2014/2015,Q4,3,0
E09000017,90.8,89,990,1005,2014/2015,Q4,3,0
E09000018,91.5,81.599999999999994,975,1108,2014/2015,Q4,3,0
E09000019,95.4,93.3,697,656,2014/2015,Q4,3,0
E09000020,77.400000000000006,68.5,523,489,2014/2015,Q4,3,0
E09000021,94.2,93.5,626,611,2014/2015,Q4,3,0
E09000022,91.7,89.6,1190,1099,2014/2015,Q4,3,0
E09000023,90.3,86,1176,1116,2014/2015,Q4,3,0
E09000024,93.9,89.1,688,690,2014/2015,Q4,3,0
E09000025,91.6,87.2,1381,1392,2014/2015,Q4,3,0
E09000026,94.4,90.9,1074,1197,2014/2015,Q4,3,0
E09000027,92,85.2,675,668,2014/2015,Q4,3,0
E09000028,91.2,89,1017,1008,2014/2015,Q4,3,0
E09000029,93.8,89.1,641,643,2014/2015,Q4,3,0
E09000030,94.1,86.4,1074,1114,2014/2015,Q4,3,0
E09000031,87.3,86.4,1070,1180,2014/2015,Q4,3,0
E09000032,93.1,83.3,1310,1243,2014/2015,Q4,3,0
E09000033,74,70,603,647,2014/2015,Q4,3,0
E06000035,86.5,84.4,860,918,2014/2015,Q4,3,0
E06000036,94.2,91.7,413,363,2014/2015,Q4,3,0
E06000037,92.5,94.2,454,431,2014/2015,Q4,3,0
E06000038,92.9,88.5,746,758,2014/2015,Q4,3,0
E06000039,93.7,88,616,640,2014/2015,Q4,3,0
E06000040,94.2,89.3,431,422,2014/2015,Q4,3,0
E06000041,92.8,90.1,373,424,2014/2015,Q4,3,0
E06000042,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E06000043,92.5,90.5,681,703,2014/2015,Q4,3,0
E06000044,95.5,93.2,651,643,2014/2015,Q4,3,0
E06000045,95.7,95.7,818,841,2014/2015,Q4,3,0
E06000046,94.5,88.1,328,312,2014/2015,Q4,3,0
E10000002,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000011,93.1,90.8,1236,1387,2014/2015,Q4,3,0
E10000014,95.7,91.4,3518,3663,2014/2015,Q4,3,0
E10000016,90.7,89.5,4241,4289,2014/2015,Q4,3,0
E10000025,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000030,N/A,N.A.,N/A,N.A.,2014/2015,Q4,3,0
E10000032,94,93.1,2126,2187,2014/2015,Q4,3,0
E06000022,95.6,96.2,405,496,2014/2015,Q4,3,0
E06000023,94.2,92,1563,1509,2014/2015,Q4,3,0
E06000024,96.2,93.2,557,562,2014/2015,Q4,3,0
E06000025,96.4,97,745,756,2014/2015,Q4,3,0
E06000026,96.6,96.2,757,795,2014/2015,Q4,3,0
E06000027,94.8,96.1,366,361,2014/2015,Q4,3,0
E06000030,95.8,94.6,709,764,2014/2015,Q4,3,0
E06000052,91.7,91.6,1335,1438,2014/2015,Q4,3,0
E06000054,97,94.7,1287,1324,2014/2015,Q4,3,0
E10000008,95.4,96.4,1843,1723,2014/2015,Q4,3,0
E10000013,94.3,94.1,1622,1639,2014/2015,Q4,3,0
E10000027,96.1,95.4,1348,1425,2014/2015,Q4,3,0
E06000057,97.4,95.6,774,747,2014/2015,Q4,3,0
E08000037,95.1,93.7,508,555,2014/2015,Q4,3,0
E06000059,96.7,95.9,851,909,2014/2015,Q4,3,0
