ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E06000006,92.5414364640884,92.0792079207921,362,404,2019/2020,Q2,1,0
E06000007,96.797153024911,94.4444444444444,562,612,2019/2020,Q2,1,0
E06000008,94.1818181818182,90.8045977011494,550,522,2019/2020,Q2,1,0
E06000009,94.2796610169492,93.1263858093126,472,451,2019/2020,Q2,1,0
E06000049,97.3421926910299,93.8095238095238,903,1050,2019/2020,Q2,1,0
E06000050,91.8690601900739,90.8130939809926,947,947,2019/2020,Q2,1,0
E08000001,93.6887921653972,91.5598290598291,919,936,2019/2020,Q2,1,0
E08000002,88.1533101045296,86.5561694290976,574,543,2019/2020,Q2,1,0
E08000003,89.9166335847559,86.7427222659324,2519,2542,2019/2020,Q2,1,0
E08000004,95.4151177199505,91.7514124293785,807,885,2019/2020,Q2,1,0
E08000005,93.0800542740841,92.2292993630573,737,785,2019/2020,Q2,1,0
E08000006,91.0160427807487,90,935,900,2019/2020,Q2,1,0
E08000007,94.7183098591549,93.5185185185185,852,864,2019/2020,Q2,1,0
E08000008,92.2131147540984,90.6630581867388,732,739,2019/2020,Q2,1,0
E08000009,96.8333333333334,93.5532233883059,600,667,2019/2020,Q2,1,0
E08000010,95.8612975391499,94.2327497425335,894,971,2019/2020,Q2,1,0
E08000011,93.3810375670841,88.4191176470588,559,544,2019/2020,Q2,1,0
E08000012,91.1080711354309,90.1820546163849,1462,1538,2019/2020,Q2,1,0
E08000013,90.5511811023622,88.9101338432123,508,523,2019/2020,Q2,1,0
E08000014,92.2720247295209,88.7186629526462,647,718,2019/2020,Q2,1,0
E08000015,94.9214026602177,92.992213570634,827,899,2019/2020,Q2,1,0
E10000006,96.6244725738397,96.5798045602606,1185,1228,2019/2020,Q2,1,0
E10000017,94.6051348716282,90.5747836835599,3077,3236,2019/2020,Q2,1,0
E06000010,93.8663745892662,91.1764705882353,913,884,2019/2020,Q2,1,0
E06000011,98.1679389312977,96.4488636363637,655,704,2019/2020,Q2,1,0
E06000012,97.2602739726027,96.3782696177062,438,497,2019/2020,Q2,1,0
E06000013,93.5714285714286,92.9545454545454,420,440,2019/2020,Q2,1,0
E06000014,95.5508474576271,93.3333333333333,472,510,2019/2020,Q2,1,0
E08000016,97.341211225997,96.472184531886,677,737,2019/2020,Q2,1,0
E08000017,92.9125138427464,88.9119170984456,903,965,2019/2020,Q2,1,0
E08000018,96.6053748231966,96.5340179717587,707,779,2019/2020,Q2,1,0
E08000019,92.1182266009852,92.2176711527209,1624,1709,2019/2020,Q2,1,0
E08000032,93.058690744921,90.6463478717814,1772,1903,2019/2020,Q2,1,0
E08000033,93.719806763285,93.167701863354,621,644,2019/2020,Q2,1,0
E08000034,96.2722852512156,93.0286599535244,1234,1291,2019/2020,Q2,1,0
E08000035,92.2187981510015,92.018244013683,2596,2631,2019/2020,Q2,1,0
E08000036,96.1002785515321,94.106463878327,1077,1052,2019/2020,Q2,1,0
E10000023,93.9655172413793,93.3849401829698,1392,1421,2019/2020,Q2,1,0
E06000015,92.2018348623853,90.4494382022472,872,890,2019/2020,Q2,1,0
E06000016,92.5585284280936,91.8735891647856,1196,1329,2019/2020,Q2,1,0
E06000017,95.2380952380952,89.247311827957,84,93,2019/2020,Q2,1,0
E06000018,90.4494382022472,85.6525496974935,1068,1157,2019/2020,Q2,1,0
E10000007,95.6168831168831,94.8529411764706,1848,2040,2019/2020,Q2,1,0
E10000018,96.4469914040115,96.2059620596206,1745,1845,2019/2020,Q2,1,0
E10000019,93.8819707634001,91.5333960489182,1847,2126,2019/2020,Q2,1,0
E10000021,93.620765508139,92.2917530045586,2273,2413,2019/2020,Q2,1,0
E10000024,95.3729933899906,92.9776561787506,2118,2193,2019/2020,Q2,1,0
E06000019,95.4869358669834,89.8089171974522,421,471,2019/2020,Q2,1,0
E06000020,95.1492537313433,89.9280575539568,536,556,2019/2020,Q2,1,0
E06000021,95.2755905511811,91.1060433295325,889,877,2019/2020,Q2,1,0
E06000051,95.8395245170877,92.4033149171271,673,724,2019/2020,Q2,1,0
E08000025,87.9301868239921,85.2101230554911,4068,4307,2019/2020,Q2,1,0
E08000026,90.8249158249158,87.8323932312651,1188,1241,2019/2020,Q2,1,0
E08000027,96.7069154774973,95.5375253549696,911,986,2019/2020,Q2,1,0
E08000028,92.4578527062999,90.1584653878232,1127,1199,2019/2020,Q2,1,0
E08000029,81.3333333333333,81.4589665653496,600,658,2019/2020,Q2,1,0
E08000030,93.2238193018481,91.0516605166052,974,1084,2019/2020,Q2,1,0
E08000031,91.8319719953326,86.6099893730075,857,941,2019/2020,Q2,1,0
E10000028,95.1665884561239,93.7090432503277,2131,2289,2019/2020,Q2,1,0
E10000031,95.7526545908807,91.4394419784401,1601,1577,2019/2020,Q2,1,0
E10000034,94.7686116700201,92.6796507723304,1491,1489,2019/2020,Q2,1,0
E06000031,91.5593705293276,89.0166028097063,699,783,2019/2020,Q2,1,0
E06000032,90.0990099009901,84.7237269772481,909,923,2019/2020,Q2,1,0
