ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E06000059,95.9,95.2,762,894,2017/2018,Q3,2,0
E06000057,89.9,93.4,770,837,2017/2018,Q3,2,0
E08000037,91.6,92,592,537,2017/2018,Q3,2,0
E06000046,91.7,82.3,324,288,2017/2018,Q4,3,0
E10000014,94.9,92.7,3404,3613,2017/2018,Q4,3,0
E06000044,95.6,95.4,592,636,2017/2018,Q4,3,0
E06000045,93.4,94.1,761,765,2017/2018,Q4,3,0
E09000007,87.4,82.3,627,637,2017/2018,Q4,3,0
E09000011,92.6,87.4,1067,1133,2017/2018,Q4,3,0
E09000012,77.1,78.4,1125,1035,2017/2018,Q4,3,0
E09000013,89,80.3,564,608,2017/2018,Q4,3,0
E09000019,90.8,86.8,707,628,2017/2018,Q4,3,0
E09000020,81.3,74.5,598,588,2017/2018,Q4,3,0
E09000022,88.3,81.4,1141,1032,2017/2018,Q4,3,0
E09000023,90.2,87.6,1153,1134,2017/2018,Q4,3,0
E09000028,90.6,85.2,965,994,2017/2018,Q4,3,0
E09000030,93.7,89.1,1068,1058,2017/2018,Q4,3,0
E09000032,91.4,85.3,1195,1177,2017/2018,Q4,3,0
E09000033,83.4,74.1,465,514,2017/2018,Q4,3,0
E09000002,91.1,86.3,866,914,2017/2018,Q4,3,0
E09000003,89.4,86.7,1194,694,2017/2018,Q4,3,0
E09000004,93.2,91.1,724,750,2017/2018,Q4,3,0
E09000005,89.9,83.2,1192,1122,2017/2018,Q4,3,0
E09000006,93.3,88.2,993,1078,2017/2018,Q4,3,0
E09000008,86.8,80.1,1291,1376,2017/2018,Q4,3,0
E09000009,90.3,82.4,1253,1332,2017/2018,Q4,3,0
E09000010,89.5,82.3,1039,1134,2017/2018,Q4,3,0
E09000014,86.7,85.7,901,984,2017/2018,Q4,3,0
E09000015,89.7,82.6,824,874,2017/2018,Q4,3,0
E09000016,93.4,92.3,868,895,2017/2018,Q4,3,0
E09000017,90.7,86.9,979,1012,2017/2018,Q4,3,0
E09000018,90.7,79.6,984,1007,2017/2018,Q4,3,0
E09000021,88.8,89.7,634,623,2017/2018,Q4,3,0
E09000024,91.3,84.4,644,666,2017/2018,Q4,3,0
E09000025,88.4,86.1,1446,1414,2017/2018,Q4,3,0
E09000026,90.6,87.3,1096,1042,2017/2018,Q4,3,0
E09000027,91.5,85.3,644,655,2017/2018,Q4,3,0
E09000029,92.3,88.5,609,574,2017/2018,Q4,3,0
E09000031,89.8,86.2,1057,1098,2017/2018,Q4,3,0
E06000011,96.4,94.1,690,728,2017/2018,Q4,3,0
E06000010,93.2,91.9,851,875,2017/2018,Q4,3,0
E06000012,95.8,94.9,409,450,2017/2018,Q4,3,0
E06000013,95.8,96.6,409,412,2017/2018,Q4,3,0
E10000023,95.2,93.8,1287,1378,2017/2018,Q4,3,0
E06000014,94.5,91.4,477,521,2017/2018,Q4,3,0
E08000016,97.3,96.4,706,702,2017/2018,Q4,3,0
E08000017,94.5,91.9,820,847,2017/2018,Q4,3,0
E08000018,95.8,95.2,731,729,2017/2018,Q4,3,0
E08000019,94.6,94.4,1582,1564,2017/2018,Q4,3,0
E08000032,92.2,92.8,1805,1923,2017/2018,Q4,3,0
E08000033,94.6,94,558,579,2017/2018,Q4,3,0
E08000034,95.2,93.5,1221,1300,2017/2018,Q4,3,0
E08000035,93.9,93.7,2451,2497,2017/2018,Q4,3,0
E08000036,95.8,94.3,1046,1011,2017/2018,Q4,3,0
E08000001,96.2,93.3,884,961,2017/2018,Q4,3,0
E08000002,91.6,86.1,561,648,2017/2018,Q4,3,0
E08000003,91.9,90,1787,1761,2017/2018,Q4,3,0
E08000004,95.7,95,808,813,2017/2018,Q4,3,0
E08000005,94.5,92.5,727,748,2017/2018,Q4,3,0
E08000006,92,92.7,798,901,2017/2018,Q4,3,0
E08000007,94,93.8,839,873,2017/2018,Q4,3,0
E08000008,93.5,92.2,719,702,2017/2018,Q4,3,0
E08000009,97.5,95.6,607,634,2017/2018,Q4,3,0
E08000010,97.5,93.4,863,845,2017/2018,Q4,3,0
E10000017,69.6,87.3,3019,3058,2017/2018,Q4,3,0
E06000008,93.4,92.1,442,507,2017/2018,Q4,3,0
E06000009,94.5,91.4,400,442,2017/2018,Q4,3,0
E06000001,93.9,92.2,244,269,2017/2018,Q4,3,0
E06000002,94,93.9,469,443,2017/2018,Q4,3,0
E06000003,97.5,92.6,362,323,2017/2018,Q4,3,0
E06000004,96.8,94.1,502,522,2017/2018,Q4,3,0
E06000047,98.3,96.8,1236,1286,2017/2018,Q4,3,0
E06000005,97.7,94.5,259,291,2017/2018,Q4,3,0
E10000006,96.4,96.7,1179,1212,2017/2018,Q4,3,0
E08000021,92.8,94.5,726,867,2017/2018,Q4,3,0
E08000022,98.4,99,564,578,2017/2018,Q4,3,0
E08000023,97.7,98.6,343,417,2017/2018,Q4,3,0
E08000024,86,94.3,763,768,2017/2018,Q4,3,0
E08000015,96.3,94.1,812,828,2017/2018,Q4,3,0
E06000007,97.2,94.8,529,581,2017/2018,Q4,3,0
E06000049,94.8,95.4,885,962,2017/2018,Q4,3,0
E06000050,95.2,94,1005,1055,2017/2018,Q4,3,0
E08000011,94.7,94.5,514,469,2017/2018,Q4,3,0
E08000012,93.9,93.6,1402,1406,2017/2018,Q4,3,0
E08000014,92,92.4,603,657,2017/2018,Q4,3,0
E08000013,93,91.6,545,526,2017/2018,Q4,3,0
E06000006,94.8,93.8,382,403,2017/2018,Q4,3,0
E10000007,96.2,96.2,1831,1930,2017/2018,Q4,3,0
E06000015,93.1,89,799,869,2017/2018,Q4,3,0
E10000024,96.1,94.4,1977,2053,2017/2018,Q4,3,0
E06000018,87.4,89.2,1036,1059,2017/2018,Q4,3,0
E10000028,95.5,95.4,2095,2108,2017/2018,Q4,3,0
E06000021,91.9,93,803,898,2017/2018,Q4,3,0
E06000051,96.7,95.6,738,750,2017/2018,Q4,3,0
E06000020,94.8,91.6,502,511,2017/2018,Q4,3,0
E10000031,94.7,87.9,1480,1500,2017/2018,Q4,3,0
E08000026,90.7,83.6,1092,1131,2017/2018,Q4,3,0
E06000019,92.6,86.4,418,442,2017/2018,Q4,3,0
E10000034,94.6,91.5,1494,1553,2017/2018,Q4,3,0
E08000025,90.2,88.6,3883,4189,2017/2018,Q4,3,0
E08000027,96,97.1,890,937,2017/2018,Q4,3,0
E08000028,92.7,91.2,1153,1140,2017/2018,Q4,3,0
E08000029,94.4,91.7,518,615,2017/2018,Q4,3,0
E08000030,95.6,93.5,949,890,2017/2018,Q4,3,0
E08000031,92.8,91.4,835,826,2017/2018,Q4,3,0
E10000021,95.4,93.8,2151,2222,2017/2018,Q4,3,0
E10000015,92.2,92.5,3458,3590,2017/2018,Q4,3,0
E06000032,90.7,85.7,869,895,2017/2018,Q4,3,0
E06000042,94.9,94,869,919,2017/2018,Q4,3,0
E06000055,94.9,92.8,487,527,2017/2018,Q4,3,0
E06000056,96.4,94,796,833,2017/2018,Q4,3,0
E10000019,93.3,90.9,1829,1957,2017/2018,Q4,3,0
E10000018,97,97,1643,1824,2017/2018,Q4,3,0
E06000016,94.5,92.9,1180,1185,2017/2018,Q4,3,0
E06000017,95.9,95.5,73,88,2017/2018,Q4,3,0
E10000020,95.7,94.4,2102,2231,2017/2018,Q4,3,0
E10000029,96,92.7,1761,1925,2017/2018,Q4,3,0
E10000003,94.3,92.8,1758,1858,2017/2018,Q4,3,0
E06000031,91.8,89.1,692,760,2017/2018,Q4,3,0
E10000012,95.4,92.9,4048,4219,2017/2018,Q4,3,0
E06000033,93.1,89,496,573,2017/2018,Q4,3,0
E06000034,90.5,88.6,611,633,2017/2018,Q4,3,0
E10000027,94,92.7,1298,1337,2017/2018,Q4,3,0
E06000023,93.7,89.7,1444,1472,2017/2018,Q4,3,0
E06000024,95.8,95.7,528,580,2017/2018,Q4,3,0
E06000025,97.4,94.4,765,780,2017/2018,Q4,3,0
E06000052,93.6,92.9,1241,1306,2017/2018,Q4,3,0
E10000008,94.3,92.1,1696,1783,2017/2018,Q4,3,0
E06000026,95,95.9,694,798,2017/2018,Q4,3,0
E06000027,96.2,93.8,343,352,2017/2018,Q4,3,0
E10000016,92.3,90,4114,4423,2017/2018,Q4,3,0
E06000035,90,91.4,913,964,2017/2018,Q4,3,0
E10000030,88.6,88.3,3178,3460,2017/2018,Q4,3,0
E10000032,95.6,94.6,2118,2279,2017/2018,Q4,3,0
E10000011,94.1,93.6,1220,1387,2017/2018,Q4,3,0
E06000043,90.4,91.5,626,698,2017/2018,Q4,3,0
E06000054,96.7,93.8,1192,1310,2017/2018,Q4,3,0
E06000030,93.7,95.6,681,685,2017/2018,Q4,3,0
E10000013,94.5,94.9,1519,1733,2017/2018,Q4,3,0
E06000022,95.3,96.2,466,468,2017/2018,Q4,3,0
E10000025,96.3,93.2,1791,1916,2017/2018,Q4,3,0
E10000002,93.9,93.3,1415,1524,2017/2018,Q4,3,0
E06000036,94.5,94,343,352,2017/2018,Q4,3,0
E06000037,91.8,92.8,378,400,2017/2018,Q4,3,0
E06000038,93.6,85.9,699,735,2017/2018,Q4,3,0
E06000039,94.1,89.5,560,581,2017/2018,Q4,3,0
E06000040,94.4,90.9,412,429,2017/2018,Q4,3,0
E06000041,95.3,95.2,382,394,2017/2018,Q4,3,0
E06000059,96.7,95.8,794,840,2017/2018,Q4,3,0
E06000057,96.2,96.4,714,744,2017/2018,Q4,3,0
E08000037,94.7,94.4,526,569,2017/2018,Q4,3,0
