ONS_Code,UTLA_Name,Population_12m,PCV_12m,Population_24m,PCV_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E08000021,Newcastle upon Tyne,723,94.7441217150761,728,89.9725274725275,2023/2024,Q3,2,1
E08000022,North Tyneside,498,97.991967871486,556,94.6043165467626,2023/2024,Q3,2,1
E08000023,South Tyneside,378,97.6190476190476,373,95.9785522788204,2023/2024,Q3,2,1
E08000024,Sunderland,633,97.9462875197472,753,94.8207171314741,2023/2024,Q3,2,1
E08000037,Gateshead,483,96.6873706004141,538,92.7509293680298,2023/2024,Q3,2,1
E06000057,Northumberland,671,97.9135618479881,693,96.1038961038961,2023/2024,Q3,2,1
E06000006,Halton,307,94.7882736156352,353,93.4844192634561,2023/2024,Q3,2,1
E06000007,Warrington,488,96.3114754098361,527,94.1176470588235,2023/2024,Q3,2,1
E06000008,Blackburn with Darwen,494,89.0688259109312,563,83.303730017762,2023/2024,Q3,2,1
E06000009,Blackpool,424,93.6320754716981,414,87.4396135265701,2023/2024,Q3,2,1
E06000049,Cheshire East,987,95.7446808510638,1049,93.1363203050524,2023/2024,Q3,2,1
E06000050,Cheshire West and Chester,847,96.5761511216057,916,93.3406113537118,2023/2024,Q3,2,1
E08000001,Bolton,946,92.600422832981,997,87.6629889669007,2023/2024,Q3,2,1
E08000002,Bury,542,91.5129151291513,575,86.9565217391305,2023/2024,Q3,2,1
E08000003,Manchester,1773,90.0169204737733,1867,83.288698446706,2023/2024,Q3,2,1
E08000004,Oldham,794,90.9319899244332,851,82.7262044653349,2023/2024,Q3,2,1
E08000005,Rochdale,700,87.1428571428571,749,81.3084112149533,2023/2024,Q3,2,1
E08000006,Salford,934,87.5802997858672,917,84.8418756815703,2023/2024,Q3,2,1
E08000007,Stockport,820,93.0487804878049,900,92.3333333333333,2023/2024,Q3,2,1
E08000008,Tameside,561,91.2655971479501,607,85.00823723229,2023/2024,Q3,2,1
E08000009,Trafford,555,95.4954954954955,639,92.4882629107981,2023/2024,Q3,2,1
E08000010,Wigan,887,96.3923337091319,919,91.9477693144723,2023/2024,Q3,2,1
E08000011,Knowsley,437,88.1006864988559,520,82.6923076923077,2023/2024,Q3,2,1
E08000012,Liverpool,1331,88.0540946656649,1426,80.4347826086957,2023/2024,Q3,2,1
E08000013,St. Helens,470,94.8936170212766,523,89.1013384321224,2023/2024,Q3,2,1
E08000014,Sefton,598,91.304347826087,646,86.0681114551084,2023/2024,Q3,2,1
E08000015,Wirral,766,95.4308093994778,802,92.5187032418953,2023/2024,Q3,2,1
E10000006,Cumbria,1020,96.078431372549,1129,94.9512843224092,2023/2024,Q3,2,1
E10000017,Lancashire,2846,92.8671820098384,3141,90.1305316778096,2023/2024,Q3,2,1
E06000010,Kingston upon Hull,815,92.6380368098159,888,89.527027027027,2023/2024,Q3,2,1
E06000011,East Riding of Yorkshire,627,96.3317384370016,657,94.2161339421613,2023/2024,Q3,2,1
E06000012,North East Lincolnshire,379,93.6675461741425,428,92.0560747663551,2023/2024,Q3,2,1
E06000013,North Lincolnshire,391,93.8618925831202,438,87.4429223744292,2023/2024,Q3,2,1
E06000014,York,412,97.3300970873787,463,93.5205183585313,2023/2024,Q3,2,1
E08000016,Barnsley,688,96.8023255813954,686,93.5860058309038,2023/2024,Q3,2,1
E08000017,Doncaster,873,93.5853379152348,882,89.3424036281179,2023/2024,Q3,2,1
E08000018,Rotherham,673,97.6225854383358,738,94.1734417344173,2023/2024,Q3,2,1
E08000019,Sheffield,1490,94.4295302013423,1549,89.7353131052292,2023/2024,Q3,2,1
E08000032,Bradford,1656,92.451690821256,1820,84.010989010989,2023/2024,Q3,2,1
E08000033,Calderdale,509,94.4990176817289,588,89.6258503401361,2023/2024,Q3,2,1
E08000034,Kirklees,1141,94.0403155127082,1287,90.7536907536907,2023/2024,Q3,2,1
E08000035,Leeds,2250,92.4444444444445,2250,87.2,2023/2024,Q3,2,1
E08000036,Wakefield,966,97.1014492753623,1047,92.7411652340019,2023/2024,Q3,2,1
E10000023,North Yorkshire,1181,97.2057578323455,1322,93.1921331316188,2023/2024,Q3,2,1
E06000015,Derby,804,95.771144278607,864,90.7407407407407,2023/2024,Q3,2,1
E06000016,Leicester,1040,92.6923076923077,1196,85.9531772575251,2023/2024,Q3,2,1
E06000017,Rutland,73,100,92,92.3913043478261,2023/2024,Q3,2,1
E06000018,Nottingham,860,90.4651162790698,872,85.4357798165138,2023/2024,Q3,2,1
E10000007,Derbyshire,1829,97.9223619464188,1884,95.6475583864119,2023/2024,Q3,2,1
E10000018,Leicestershire,1663,96.9933854479856,1833,94.4899072558647,2023/2024,Q3,2,1
E10000019,Lincolnshire,1634,95.7160342717258,1730,89.9421965317919,2023/2024,Q3,2,1
E10000024,Nottinghamshire,1952,96.3627049180328,2066,90.9970958373669,2023/2024,Q3,2,1
E06000019,Herefordshire,391,94.6291560102302,422,91.7061611374408,2023/2024,Q3,2,1
E06000020,Telford and Wrekin,486,95.8847736625514,549,91.9854280510018,2023/2024,Q3,2,1
E06000021,Stoke-on-Trent,794,95.7178841309824,804,88.4328358208955,2023/2024,Q3,2,1
E06000051,Shropshire,664,96.5361445783133,718,94.150417827298,2023/2024,Q3,2,1
E08000025,Birmingham,3672,87.5272331154684,3857,80.5029815919108,2023/2024,Q3,2,1
E08000026,Coventry,1062,90.6779661016949,1069,81.1973807296539,2023/2024,Q3,2,1
E08000027,Dudley,855,96.8421052631579,936,91.7735042735043,2023/2024,Q3,2,1
E08000028,Sandwell,1142,92.907180385289,1146,87.521815008726,2023/2024,Q3,2,1
E08000029,Solihull,508,93.503937007874,566,90.1060070671378,2023/2024,Q3,2,1
E08000030,Walsall,989,92.9221435793731,959,87.5912408759124,2023/2024,Q3,2,1
E08000031,Wolverhampton,822,91.6058394160584,871,84.1561423650976,2023/2024,Q3,2,1
E10000028,Staffordshire,2073,95.7067052580801,2199,92.4965893587995,2023/2024,Q3,2,1
E10000031,Warwickshire,1481,94.1255908170155,1713,92.2358435493287,2023/2024,Q3,2,1
E10000034,Worcestershire,1367,96.269202633504,1472,93.4103260869565,2023/2024,Q3,2,1
E06000031,Peterborough,508,92.3228346456693,478,81.7991631799163,2023/2024,Q3,2,1
E06000032,Luton,909,89.7689768976898,980,81.734693877551,2023/2024,Q3,2,1
E06000033,Southend-on-Sea,448,95.3125,477,88.2599580712788,2023/2024,Q3,2,1
E06000034,Thurrock,556,91.9064748201439,595,88.0672268907563,2023/2024,Q3,2,1
E06000055,Bedford,524,92.9389312977099,557,90.8438061041293,2023/2024,Q3,2,1
E06000056,Central Bedfordshire,828,94.9275362318841,874,91.533180778032,2023/2024,Q3,2,1
E10000003,Cambridgeshire,1652,96.4285714285714,1811,92.7664273881833,2023/2024,Q3,2,1
E10000012,Essex,3883,95.6734483646665,4203,90.7447061622651,2023/2024,Q3,2,1
E10000015,Hertfordshire,3208,94.2019950124688,3562,90.3425042111173,2023/2024,Q3,2,1
E10000020,Norfolk,1892,95.7716701902748,1985,92.4937027707809,2023/2024,Q3,2,1
E10000029,Suffolk,1772,96.2189616252822,1866,93.4619506966774,2023/2024,Q3,2,1
E09000002,Barking and Dagenham,764,89.5287958115183,862,77.9582366589327,2023/2024,Q3,2,1
E09000003,Barnet,1198,89.3155258764608,1207,81.1101905550953,2023/2024,Q3,2,1
E09000004,Bexley,707,92.7864214992928,776,84.9226804123711,2023/2024,Q3,2,1
E09000005,Brent,1075,91.2558139534884,1102,80.4900181488203,2023/2024,Q3,2,1
E09000006,Bromley,920,94.3478260869565,1009,90.5847373637265,2023/2024,Q3,2,1
E09000007,Camden,589,87.2665534804754,636,79.559748427673,2023/2024,Q3,2,1
E09000008,Croydon,1225,86.6938775510204,1234,79.4165316045381,2023/2024,Q3,2,1
E09000009,Ealing,1277,94.5967110415035,1167,85.7754927163668,2023/2024,Q3,2,1
E09000010,Enfield,937,84.5250800426894,1006,73.8568588469185,2023/2024,Q3,2,1
E09000011,Greenwich,886,93.3408577878104,988,85.82995951417,2023/2024,Q3,2,1
E09000012,Hackney,986,72.7180527383367,1026,67.9337231968811,2023/2024,Q3,2,1
E09000013,Hammersmith and Fulham,647,89.7990726429675,600,75.8333333333333,2023/2024,Q3,2,1
E09000014,Haringey,795,87.1698113207547,860,75.2325581395349,2023/2024,Q3,2,1
E09000015,Harrow,745,90.8724832214765,850,79.4117647058824,2023/2024,Q3,2,1
E09000016,Havering,822,90.5109489051095,828,83.2125603864734,2023/2024,Q3,2,1
E09000017,Hillingdon,961,95.1092611862643,939,83.2800851970181,2023/2024,Q3,2,1
E09000018,Hounslow,891,89.5622895622896,984,81.4024390243902,2023/2024,Q3,2,1
E09000019,Islington,580,89.4827586206897,627,78.3094098883573,2023/2024,Q3,2,1
E09000020,Kensington and Chelsea,542,78.4132841328413,542,68.0811808118081,2023/2024,Q3,2,1
E09000021,Kingston upon Thames,466,93.5622317596567,515,84.8543689320388,2023/2024,Q3,2,1
E09000022,Lambeth,983,90.6408952187182,960,83.9583333333333,2023/2024,Q3,2,1
E09000023,Lewisham,1031,92.1435499515034,1019,84.9852796859666,2023/2024,Q3,2,1
E09000024,Merton,536,91.6044776119403,641,86.2714508580343,2023/2024,Q3,2,1
E09000025,Newham,1381,87.038377986966,1423,78.7772312016866,2023/2024,Q3,2,1
E09000026,Redbridge,1103,91.3871260199456,1170,78.3760683760684,2023/2024,Q3,2,1
E09000027,Richmond upon Thames,453,80.5739514348786,533,74.859287054409,2023/2024,Q3,2,1
E09000028,Southwark,815,93.0061349693251,825,82.0606060606061,2023/2024,Q3,2,1
E09000029,Sutton,458,93.4497816593887,509,86.0510805500982,2023/2024,Q3,2,1
E09000030,Tower Hamlets,972,90.0205761316873,1075,84.9302325581395,2023/2024,Q3,2,1
E09000031,Waltham Forest,1013,90.1283316880553,1012,81.7193675889328,2023/2024,Q3,2,1
E09000032,Wandsworth,1006,92.0477137176938,1043,82.6462128475551,2023/2024,Q3,2,1
E09000033,Westminster,403,85.3598014888337,413,77.9661016949153,2023/2024,Q3,2,1
E06000035,Medway,900,92.2222222222222,948,86.4978902953587,2023/2024,Q3,2,1
E06000036,Bracknell Forest,328,96.6463414634146,367,94.0054495912807,2023/2024,Q3,2,1
E06000037,West Berkshire,356,96.6292134831461,360,93.6111111111111,2023/2024,Q3,2,1
E06000038,Reading,641,92.9797191887675,692,90.3179190751445,2023/2024,Q3,2,1
E06000039,Slough,603,93.3665008291874,588,86.0544217687075,2023/2024,Q3,2,1
E06000040,Windsor and Maidenhead,365,96.986301369863,395,92.9113924050633,2023/2024,Q3,2,1
E06000041,Wokingham,365,95.8904109589041,470,93.4042553191489,2023/2024,Q3,2,1
E06000042,Milton Keynes,764,95.4188481675393,858,91.4918414918415,2023/2024,Q3,2,1
E06000043,Brighton and Hove,519,91.7148362235068,577,88.734835355286,2023/2024,Q3,2,1
E06000044,Portsmouth,538,96.8401486988848,570,90.7017543859649,2023/2024,Q3,2,1
E06000045,Southampton,761,95.0065703022339,779,90.2439024390244,2023/2024,Q3,2,1
E06000046,Isle of Wight,220,95,259,91.8918918918919,2023/2024,Q3,2,1
E10000011,East Sussex,1066,93.1519699812383,1150,91.0434782608696,2023/2024,Q3,2,1
E10000014,Hampshire,3220,96.9254658385093,3486,94.69305794607,2023/2024,Q3,2,1
E10000016,Kent,4124,94.3016488845781,4437,89.0015776425513,2023/2024,Q3,2,1
E10000025,Oxfordshire,1927,96.3155163466528,1998,92.3423423423423,2023/2024,Q3,2,1
E10000030,Surrey,3171,92.9044465468307,3377,78.3831803375777,2023/2024,Q3,2,1
E10000032,West Sussex,2050,93.4634146341464,2242,89.78590544157,2023/2024,Q3,2,1
E10000002,Buckinghamshire,1416,94.7033898305085,1567,91.7677089980855,2023/2024,Q3,2,1
E06000022,Bath and North East Somerset,416,96.3942307692308,490,93.6734693877551,2023/2024,Q3,2,1
E06000023,Bristol,1405,93.5231316725979,1420,87.6056338028169,2023/2024,Q3,2,1
E06000024,North Somerset,486,96.5020576131687,552,94.2028985507246,2023/2024,Q3,2,1
E06000025,South Gloucestershire,698,95.5587392550143,739,94.3166441136671,2023/2024,Q3,2,1
E06000026,Plymouth,652,98.159509202454,707,93.0693069306931,2023/2024,Q3,2,1
E06000027,Torbay,260,95.7692307692308,290,90,2023/2024,Q3,2,1
E06000030,Swindon,658,94.8328267477204,743,91.6554508748318,2023/2024,Q3,2,1
E06000052,Cornwall,1131,94.606542882405,1290,91.3953488372093,2023/2024,Q3,2,1
E06000054,Wiltshire,1114,96.229802513465,1200,92.6666666666667,2023/2024,Q3,2,1
E10000008,Devon,1458,96.2277091906721,1653,94.2528735632184,2023/2024,Q3,2,1
E06000059,Dorset,577,95.6672443674177,680,93.8235294117647,2023/2024,Q3,2,1
E10000013,Gloucestershire,1537,95.8360442420299,1716,93.5314685314685,2023/2024,Q3,2,1
E10000027,Somerset,1196,94.6488294314381,1343,90.915860014892,2023/2024,Q3,2,1
E06000058,"Bournemouth, Christchurch and Poole",882,94.1043083900227,953,90.2413431269675,2023/2024,Q3,2,1
E06000001,Hartlepool,223,95.9641255605381,203,93.1034482758621,2023/2024,Q4,3,1
E06000002,Middlesbrough,451,94.4567627494457,438,86.3013698630137,2023/2024,Q4,3,1
E06000003,Redcar and Cleveland,292,95.2054794520548,326,93.2515337423313,2023/2024,Q4,3,1
E06000004,Stockton-on-Tees,455,96.7032967032967,496,91.1290322580645,2023/2024,Q4,3,1
E06000005,Darlington,239,96.234309623431,263,91.6349809885932,2023/2024,Q4,3,1
E06000047,County Durham,1201,97.5853455453789,1283,96.024941543258,2023/2024,Q4,3,1
E08000021,Newcastle upon Tyne,704,96.5909090909091,765,89.9346405228758,2023/2024,Q4,3,1
E08000022,North Tyneside,453,98.4547461368653,460,95.2173913043478,2023/2024,Q4,3,1
E08000023,South Tyneside,340,96.764705882353,329,96.6565349544073,2023/2024,Q4,3,1
E08000024,Sunderland,600,98.5,657,96.0426179604262,2023/2024,Q4,3,1
E08000037,Gateshead,421,96.1995249406176,480,94.1666666666667,2023/2024,Q4,3,1
E06000057,Northumberland,681,97.503671071953,641,95.6318252730109,2023/2024,Q4,3,1
E06000006,Halton,280,94.6428571428571,304,92.1052631578947,2023/2024,Q4,3,1
E06000007,Warrington,492,94.7154471544716,505,92.2772277227723,2023/2024,Q4,3,1
E06000008,Blackburn with Darwen,481,89.8128898128898,493,82.3529411764706,2023/2024,Q4,3,1
E06000009,Blackpool,369,95.1219512195122,422,87.2037914691943,2023/2024,Q4,3,1
E06000049,Cheshire East,872,95.8715596330275,975,93.948717948718,2023/2024,Q4,3,1
E06000050,Cheshire West and Chester,779,94.6084724005135,821,92.0828258221681,2023/2024,Q4,3,1
E08000001,Bolton,874,93.8215102974828,897,90.9698996655518,2023/2024,Q4,3,1
E08000002,Bury,532,93.0451127819549,563,85.2575488454707,2023/2024,Q4,3,1
E08000003,Manchester,1734,88.638985005767,1789,82.5600894354388,2023/2024,Q4,3,1
E08000004,Oldham,735,89.795918367347,748,81.1497326203209,2023/2024,Q4,3,1
E08000005,Rochdale,706,84.985835694051,759,81.2911725955204,2023/2024,Q4,3,1
E08000006,Salford,879,89.0784982935154,890,83.1460674157304,2023/2024,Q4,3,1
E08000007,Stockport,752,94.5478723404255,786,89.440203562341,2023/2024,Q4,3,1
E08000008,Tameside,569,91.7398945518454,632,82.753164556962,2023/2024,Q4,3,1
E08000009,Trafford,529,95.2741020793951,506,91.1067193675889,2023/2024,Q4,3,1
E08000010,Wigan,804,96.6417910447761,840,92.8571428571429,2023/2024,Q4,3,1
E08000011,Knowsley,417,88.4892086330935,459,77.7777777777778,2023/2024,Q4,3,1
E08000012,Liverpool,1280,89.296875,1377,80.1016702977487,2023/2024,Q4,3,1
E08000013,St. Helens,446,95.067264573991,487,91.9917864476386,2023/2024,Q4,3,1
E08000014,Sefton,558,91.3978494623656,618,84.789644012945,2023/2024,Q4,3,1
E08000015,Wirral,739,93.7753721244926,723,91.4246196403873,2023/2024,Q4,3,1
E10000006,Cumbria,977,95.8034800409417,987,96.048632218845,2023/2024,Q4,3,1
E10000017,Lancashire,2753,94.0428623320014,2860,88.006993006993,2023/2024,Q4,3,1
E06000010,Kingston upon Hull,742,93.5309973045822,839,90.2264600715137,2023/2024,Q4,3,1
E06000011,East Riding of Yorkshire,610,97.5409836065574,626,94.888178913738,2023/2024,Q4,3,1
E06000012,North East Lincolnshire,369,95.9349593495935,389,94.0874035989717,2023/2024,Q4,3,1
E06000013,North Lincolnshire,402,95.5223880597015,412,89.0776699029126,2023/2024,Q4,3,1
E06000014,York,404,97.029702970297,424,93.8679245283019,2023/2024,Q4,3,1
E08000016,Barnsley,583,96.9125214408233,638,95.141065830721,2023/2024,Q4,3,1
E08000017,Doncaster,842,94.1805225653207,865,88.6705202312139,2023/2024,Q4,3,1
E08000018,Rotherham,622,96.9453376205788,730,93.5616438356164,2023/2024,Q4,3,1
E08000019,Sheffield,1367,94.5866861741039,1440,89.8611111111111,2023/2024,Q4,3,1
E08000032,Bradford,1667,92.381523695261,1685,84.5697329376855,2023/2024,Q4,3,1
E08000033,Calderdale,460,95,485,88.4536082474227,2023/2024,Q4,3,1
E08000034,Kirklees,1068,95.4119850187266,1167,90.6598114824336,2023/2024,Q4,3,1
E08000035,Leeds,1969,92.5850685627222,2075,86.6024096385542,2023/2024,Q4,3,1
E08000036,Wakefield,926,97.4082073434125,940,92.5531914893617,2023/2024,Q4,3,1
E10000023,North Yorkshire,1180,97.3728813559322,1140,93.7719298245614,2023/2024,Q4,3,1
E06000015,Derby,793,95.3341740226986,782,88.1074168797954,2023/2024,Q4,3,1
E06000016,Leicester,1050,93.0476190476191,1114,83.6624775583483,2023/2024,Q4,3,1
E06000017,Rutland,82,97.5609756097561,74,93.2432432432432,2023/2024,Q4,3,1
E06000018,Nottingham,853,90.6213364595545,868,80.6451612903226,2023/2024,Q4,3,1
E10000007,Derbyshire,1628,97.6658476658477,1736,94.8732718894009,2023/2024,Q4,3,1
E10000018,Leicestershire,1627,95.9434542102028,1740,94.4252873563219,2023/2024,Q4,3,1
E10000019,Lincolnshire,1538,94.148244473342,1634,88.7392900856793,2023/2024,Q4,3,1
E10000024,Nottinghamshire,1757,95.5606146841207,1884,91.2420382165605,2023/2024,Q4,3,1
E06000019,Herefordshire,360,98.0555555555556,377,91.5119363395226,2023/2024,Q4,3,1
E06000020,Telford and Wrekin,484,94.6280991735537,534,89.3258426966292,2023/2024,Q4,3,1
E06000021,Stoke-on-Trent,713,94.6704067321178,760,89.6052631578947,2023/2024,Q4,3,1
E06000051,Shropshire,594,93.9393939393939,682,92.375366568915,2023/2024,Q4,3,1
E08000025,Birmingham,3587,87.2037914691943,3698,78.1773931855057,2023/2024,Q4,3,1
E08000026,Coventry,1027,91.5287244401168,1170,82.9059829059829,2023/2024,Q4,3,1
E08000027,Dudley,832,92.5480769230769,893,92.8331466965286,2023/2024,Q4,3,1
E08000028,Sandwell,1052,93.6311787072243,1073,87.6048462255359,2023/2024,Q4,3,1
E08000029,Solihull,493,94.1176470588235,521,87.7159309021113,2023/2024,Q4,3,1
E08000030,Walsall,792,92.6767676767677,873,88.5452462772051,2023/2024,Q4,3,1
E08000031,Wolverhampton,809,92.7070457354759,848,86.438679245283,2023/2024,Q4,3,1
E10000028,Staffordshire,2013,96.3735717834079,2069,91.9768003866602,2023/2024,Q4,3,1
E10000031,Warwickshire,1447,95.5770559778853,1482,92.8475033738192,2023/2024,Q4,3,1
E10000034,Worcestershire,1335,95.6554307116105,1358,93.298969072165,2023/2024,Q4,3,1
E06000031,Peterborough,429,92.0745920745921,515,81.5533980582524,2023/2024,Q4,3,1
E06000032,Luton,873,90.0343642611684,869,80.897583429229,2023/2024,Q4,3,1
E06000033,Southend-on-Sea,451,93.7915742793792,469,86.5671641791045,2023/2024,Q4,3,1
E06000034,Thurrock,520,93.4615384615385,570,88.5964912280702,2023/2024,Q4,3,1
E06000055,Bedford,520,92.3076923076923,474,86.2869198312236,2023/2024,Q4,3,1
E06000056,Central Bedfordshire,769,94.9284785435631,796,88.8190954773869,2023/2024,Q4,3,1
E10000003,Cambridgeshire,1547,96.8972204266322,1670,92.4550898203593,2023/2024,Q4,3,1
E10000012,Essex,3577,94.8280682135868,3860,90.2072538860104,2023/2024,Q4,3,1
E10000015,Hertfordshire,2908,93.878954607978,3157,90.5923344947735,2023/2024,Q4,3,1
E10000020,Norfolk,1821,95.3322350356947,1918,93.274244004171,2023/2024,Q4,3,1
E10000029,Suffolk,1628,95.7002457002457,1756,93.2801822323463,2023/2024,Q4,3,1
E09000002,Barking and Dagenham,830,89.277108433735,834,79.4964028776979,2023/2024,Q4,3,1
E09000003,Barnet,1135,88.0176211453745,1172,81.1433447098976,2023/2024,Q4,3,1
E09000004,Bexley,646,92.2600619195046,668,83.8323353293413,2023/2024,Q4,3,1
E09000005,Brent,1005,89.7512437810945,1112,79.0467625899281,2023/2024,Q4,3,1
E09000006,Bromley,798,93.609022556391,850,86.5882352941176,2023/2024,Q4,3,1
E09000007,Camden,519,86.3198458574181,553,77.9385171790235,2023/2024,Q4,3,1
E09000008,Croydon,1187,88.7110362257793,1151,80.1911381407472,2023/2024,Q4,3,1
E09000009,Ealing,1187,91.4069081718618,1131,84.2617152961981,2023/2024,Q4,3,1
E09000010,Enfield,841,85.1367419738407,933,75.4555198285102,2023/2024,Q4,3,1
E09000011,Greenwich,868,91.2442396313364,878,82.2323462414579,2023/2024,Q4,3,1
E09000012,Hackney,950,67.1578947368421,875,67.2,2023/2024,Q4,3,1
E09000013,Hammersmith and Fulham,546,86.2637362637363,583,70.4974271012007,2023/2024,Q4,3,1
E09000014,Haringey,791,87.7370417193426,774,79.0697674418605,2023/2024,Q4,3,1
E09000015,Harrow,689,89.5500725689405,755,80.5298013245033,2023/2024,Q4,3,1
E09000016,Havering,790,90.126582278481,852,83.9201877934272,2023/2024,Q4,3,1
E09000017,Hillingdon,920,94.7826086956522,885,83.2768361581921,2023/2024,Q4,3,1
E09000018,Hounslow,885,90.7344632768362,901,78.2463928967814,2023/2024,Q4,3,1
E09000019,Islington,556,88.3093525179856,543,76.0589318600368,2023/2024,Q4,3,1
E09000020,Kensington and Chelsea,515,76.6990291262136,518,64.2857142857143,2023/2024,Q4,3,1
E09000021,Kingston upon Thames,438,92.0091324200913,491,88.3910386965377,2023/2024,Q4,3,1
E09000022,Lambeth,887,90.6426155580609,863,83.3140208574739,2023/2024,Q4,3,1
E09000023,Lewisham,869,92.8653624856157,928,82.4353448275862,2023/2024,Q4,3,1
E09000024,Merton,487,90.3490759753593,542,82.2878228782288,2023/2024,Q4,3,1
E09000025,Newham,1373,87.7640203932994,1399,80.1286633309507,2023/2024,Q4,3,1
E09000026,Redbridge,1038,88.728323699422,1047,80.6112702960841,2023/2024,Q4,3,1
E09000027,Richmond upon Thames,418,84.2105263157895,478,73.6401673640167,2023/2024,Q4,3,1
E09000028,Southwark,716,90.3631284916201,701,81.5977175463623,2023/2024,Q4,3,1
E09000029,Sutton,478,93.0962343096234,498,87.14859437751,2023/2024,Q4,3,1
E09000030,Tower Hamlets,855,89.7076023391813,973,83.3504624871531,2023/2024,Q4,3,1
E09000031,Waltham Forest,886,91.7607223476298,982,82.2810590631365,2023/2024,Q4,3,1
E09000032,Wandsworth,983,92.1668362156663,901,82.3529411764706,2023/2024,Q4,3,1
E09000033,Westminster,373,82.8418230563003,401,74.8129675810474,2023/2024,Q4,3,1
E06000035,Medway,828,92.7536231884058,915,88.3060109289618,2023/2024,Q4,3,1
E06000036,Bracknell Forest,333,94.2942942942943,381,91.3385826771654,2023/2024,Q4,3,1
E06000037,West Berkshire,346,95.9537572254335,311,95.4983922829582,2023/2024,Q4,3,1
E06000038,Reading,538,94.2379182156134,565,90.9734513274336,2023/2024,Q4,3,1
E06000039,Slough,531,92.2787193973635,571,88.0910683012259,2023/2024,Q4,3,1
E06000040,Windsor and Maidenhead,343,92.4198250728863,346,91.3294797687861,2023/2024,Q4,3,1
E06000041,Wokingham,379,95.5145118733509,391,90.0255754475703,2023/2024,Q4,3,1
E06000042,Milton Keynes,731,96.8536251709986,805,91.8012422360249,2023/2024,Q4,3,1
E06000043,Brighton and Hove,491,91.4460285132383,531,86.8173258003766,2023/2024,Q4,3,1
E06000044,Portsmouth,512,96.875,567,88.5361552028219,2023/2024,Q4,3,1
E06000045,Southampton,671,93.8897168405365,698,90.2578796561605,2023/2024,Q4,3,1
E06000046,Isle of Wight,237,96.6244725738397,222,90.990990990991,2023/2024,Q4,3,1
E10000011,East Sussex,1005,94.0298507462687,1150,89.6521739130435,2023/2024,Q4,3,1
E10000014,Hampshire,3057,97.3503434739941,3123,94.1402497598463,2023/2024,Q4,3,1
E10000016,Kent,3786,94.4796619123085,4119,89.4634620053411,2023/2024,Q4,3,1
E10000025,Oxfordshire,1765,95.3541076487252,1901,93.5823250920568,2023/2024,Q4,3,1
E10000030,Surrey,2875,93.704347826087,3047,90.548080078766,2023/2024,Q4,3,1
E10000032,West Sussex,1913,93.3089388395191,2037,91.7525773195876,2023/2024,Q4,3,1
E10000002,Buckinghamshire,1409,93.541518807665,1433,92.2540125610607,2023/2024,Q4,3,1
E06000022,Bath and North East Somerset,426,96.0093896713615,422,96.4454976303318,2023/2024,Q4,3,1
E06000023,Bristol,1209,93.5483870967742,1299,89.607390300231,2023/2024,Q4,3,1
E06000024,North Somerset,440,96.8181818181818,466,91.8454935622318,2023/2024,Q4,3,1
E06000025,South Gloucestershire,644,94.8757763975155,671,91.6542473919523,2023/2024,Q4,3,1
E06000026,Plymouth,646,96.5944272445821,642,94.5482866043614,2023/2024,Q4,3,1
E06000027,Torbay,246,95.1219512195122,232,90.5172413793104,2023/2024,Q4,3,1
E06000030,Swindon,588,96.0884353741497,641,92.6677067082683,2023/2024,Q4,3,1
E06000052,Cornwall,1097,93.6189608021878,1113,90.2964959568733,2023/2024,Q4,3,1
E06000054,Wiltshire,1084,96.309963099631,1120,94.375,2023/2024,Q4,3,1
E10000008,Devon,1459,95.7505140507197,1585,93.3753943217666,2023/2024,Q4,3,1
E06000059,Dorset,579,95.6822107081174,611,93.6170212765957,2023/2024,Q4,3,1
E10000013,Gloucestershire,1438,94.9930458970793,1509,92.180251822399,2023/2024,Q4,3,1
E10000027,Somerset,1232,94.3181818181818,1221,92.055692055692,2023/2024,Q4,3,1
E06000058,"Bournemouth, Christchurch and Poole",835,94.0119760479042,868,88.7096774193548,2023/2024,Q4,3,1
